replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_wholeness	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	counterpart	used_in	type	subtype	activity
PQ093904	PQ093904_179	tad1	179	defense-finder-models/ADF/Anti_Thoeris/tad1	PQ093904_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.9e-21	70.3	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PQ144889	PQ144889_80	klca	80	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PQ144889_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	137	1.6e-51	166.6	0.822	0.978	3	136			Anti_RM	ardb_klca_acric11	Antidefense
PQ227241	PQ227241_175	tad1	175	defense-finder-models/ADF/Anti_Thoeris/tad1	PQ227241_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.5e-21	70.5	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PQ287280	PQ287280_5	acrif3	5	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ287280_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	2.7e-84	272.2	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
PQ287280	PQ287280_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ287280_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	75	7.8e-40	126.8	0.958	0.92	3	71		PQ287280_Aca_alone_1	Anti_CRISPR	acrif3	Antidefense
PQ287282	PQ287282_60	acrif1	60	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ287282_acrif1_1	1	1	0.071	1.0	1	acrif1	mandatory	79	7.4e-50	159.1	1.0	0.987	1	78			Anti_CRISPR	acrif1	Antidefense
PQ287642	PQ287642_112	narp1_namat	112	defense-finder-models/ADF/NADP/NARP1	PQ287642_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	589	9.5e-203	668.9	0.989	0.992	4	587			NADP	NARP1	Antidefense
PQ287642	PQ287642_113	narp1_adps	113	defense-finder-models/ADF/NADP/NARP1	PQ287642_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	296	2.8e-87	287.1	0.851	0.916	5	275			NADP	NARP1	Antidefense
PQ287642	PQ287642_176	tad1	176	defense-finder-models/ADF/Anti_Thoeris/tad1	PQ287642_tad1_2	1	1	1.0	1.0	1	tad1	mandatory	194	3.8e-21	70.0	0.669	0.418	111	191			Anti_Thoeris	tad1	Antidefense
PQ287644	PQ287644_123	acb1	123	defense-finder-models/ADF/Anti_CBASS/acb1	PQ287644_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	142	3.3e-12	40.0	0.608	0.634	30	119			Anti_CBASS	acb1	Antidefense
PQ287649	PQ287649_116	acb1	116	defense-finder-models/ADF/Anti_CBASS/acb1	PQ287649_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	142	3.1e-12	40.0	0.608	0.634	30	119			Anti_CBASS	acb1	Antidefense
PQ287651	PQ287651_131	narp1_namat	131	defense-finder-models/ADF/NADP/NARP1	PQ287651_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	561	9.8e-209	687.4	0.987	0.993	2	558			NADP	NARP1	Antidefense
PQ287651	PQ287651_133	narp1_adps	133	defense-finder-models/ADF/NADP/NARP1	PQ287651_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	7.7e-89	291.0	0.851	0.901	24	286			NADP	NARP1	Antidefense
PQ287655	PQ287655_140	narp1_namat	140	defense-finder-models/ADF/NADP/NARP1	PQ287655_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	9.099999999999999e-208	684.3	0.987	0.993	2	560			NADP	NARP1	Antidefense
PQ287655	PQ287655_142	narp1_adps	142	defense-finder-models/ADF/NADP/NARP1	PQ287655_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	5.2e-88	288.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PQ288046	PQ288046_147	narp1_namat	147	defense-finder-models/ADF/NADP/NARP1	PQ288046_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	601	3.7e-187	616.3	0.979	0.992	4	599			NADP	NARP1	Antidefense
PQ288046	PQ288046_149	narp1_adps	149	defense-finder-models/ADF/NADP/NARP1	PQ288046_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	280	2.9e-73	240.0	0.791	0.889	19	267			NADP	NARP1	Antidefense
PQ349087	PQ349087_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	PQ349087_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	96	1.3e-41	133.0	0.979	0.979	1	94			Anti_CBASS	acb2	Antidefense
PQ415073	PQ415073_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PQ415073_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	97	4.1e-58	185.8	1.0	0.979	1	95			Anti_CRISPR	acrif2_c2	Antidefense
PQ415073	PQ415073_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PQ415073_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.3e-40	129.4	0.958	0.92	3	71		PQ415073_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
PQ415073	PQ415073_29	mom	29	defense-finder-models/ADF/Anti_RM/mom	PQ415073_mom_3	1	1	1.0	1.0	1	mom	mandatory	257	5.999999999999999e-97	315.7	0.863	0.837	32	246			Anti_RM	mom	Antidefense
PQ429081	PQ429081_144	narp1_namat	144	defense-finder-models/ADF/NADP/NARP1	PQ429081_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	5.399999999999999e-208	685.1	0.987	0.993	2	560			NADP	NARP1	Antidefense
PQ429081	PQ429081_146	narp1_adps	146	defense-finder-models/ADF/NADP/NARP1	PQ429081_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	289	2.5e-88	289.4	0.858	0.91	21	283			NADP	NARP1	Antidefense
PQ449026	PQ449026_5	acrif3	5	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ449026_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	139	6.5e-85	274.3	0.986	0.986	1	137			Anti_CRISPR	acrif3	Antidefense
PQ449026	PQ449026_6	acrif5	6	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ449026_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	3e-58	185.7	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
PQ449026	PQ449026_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ449026_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		PQ449026_Aca_alone_1,PQ449026_acrif5_3	Anti_CRISPR	acrif3	Antidefense
PQ449026	PQ449026_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ449026_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		PQ449026_Aca_alone_1,PQ449026_acrif3_2	Anti_CRISPR	acrif5	Antidefense
PQ464592	PQ464592_152	narp1_namat	152	defense-finder-models/ADF/NADP/NARP1	PQ464592_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	559	1.4e-200	660.6	0.979	0.98	9	556			NADP	NARP1	Antidefense
PQ464592	PQ464592_155	narp1_adps	155	defense-finder-models/ADF/NADP/NARP1	PQ464592_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	276	9.4e-92	300.7	0.841	0.935	15	272			NADP	NARP1	Antidefense
PQ464597	PQ464597_192	narp2_nampt	192	defense-finder-models/ADF/NADP/NARP2	PQ464597_NARP2_1	1	1	1.0	2.0	1	narp2_nampt	mandatory	488	2.9e-176	581.2	0.854	0.969	13	485			NADP	NARP2	Antidefense
PQ464597	PQ464597_193	narp2_nmnat	193	defense-finder-models/ADF/NADP/NARP2	PQ464597_NARP2_1	1	1	1.0	2.0	1	narp2_nmnat	mandatory	355	5.8e-113	371.7	0.884	0.986	3	352			NADP	NARP2	Antidefense
PQ464597	PQ464597_231	acb1	231	defense-finder-models/ADF/Anti_CBASS/acb1	PQ464597_acb1_2	1	1	1.0	1.0	1	acb1	mandatory	169	9.2e-48	155.9	0.961	0.964	5	167			Anti_CBASS	acb1	Antidefense
PQ466444	PQ466444_5	acrif1	5	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ466444_acrif1_2	1	1	0.143	1.5	1	acrif1	mandatory	79	2.4e-51	163.6	1.0	0.987	1	78			Anti_CRISPR	acrif1	Antidefense
PQ466444	PQ466444_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ466444_acrif1_2	1	1	0.143	1.5	1	aca1	accessory	75	8.7e-40	126.7	0.958	0.92	3	71		PQ466444_Aca_alone_1	Anti_CRISPR	acrif1	Antidefense
PQ466445	PQ466445_5	acrif1	5	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ466445_acrif1_2	1	1	0.143	1.5	1	acrif1	mandatory	79	2.5e-51	163.6	1.0	0.987	1	78			Anti_CRISPR	acrif1	Antidefense
PQ466445	PQ466445_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ466445_acrif1_2	1	1	0.143	1.5	1	aca1	accessory	80	1.1e-39	126.4	0.958	0.863	8	76		PQ466445_Aca_alone_1	Anti_CRISPR	acrif1	Antidefense
PQ474299	PQ474299_77	klca	77	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PQ474299_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	9e-50	160.9	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PQ493639.1	PQ493639.1_139	narp1_namat	139	defense-finder-models/ADF/NADP/NARP1	PQ493639.1_NARP1_1	1	1	1.0	2.0	1	narp1_namat	mandatory	563	4.3e-208	685.4	0.987	0.993	2	560			NADP	NARP1	Antidefense
PQ493639.1	PQ493639.1_141	narp1_adps	141	defense-finder-models/ADF/NADP/NARP1	PQ493639.1_NARP1_1	1	1	1.0	2.0	1	narp1_adps	mandatory	292	1.8e-87	286.6	0.851	0.901	24	286			NADP	NARP1	Antidefense
PQ493642.1	PQ493642.1_179	tad1	179	defense-finder-models/ADF/Anti_Thoeris/tad1	PQ493642.1_tad1_1	1	1	1.0	1.0	1	tad1	mandatory	231	2.5e-21	70.5	0.835	0.468	120	227			Anti_Thoeris	tad1	Antidefense
PQ516283	PQ516283_310	acb1	310	defense-finder-models/ADF/Anti_CBASS/acb1	PQ516283_acb1_1	1	1	1.0	1.0	1	acb1	mandatory	142	1.8e-11	38.3	0.608	0.634	30	119			Anti_CBASS	acb1	Antidefense
PQ533653	PQ533653_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533653_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.9e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
PQ533653	PQ533653_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533653_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
PQ533653	PQ533653_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533653_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		PQ533653_Aca_alone_1,PQ533653_acrif5_3	Anti_CRISPR	acrif3	Antidefense
PQ533653	PQ533653_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533653_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		PQ533653_Aca_alone_1,PQ533653_acrif3_2	Anti_CRISPR	acrif5	Antidefense
PQ533654	PQ533654_5	acrif1	5	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ533654_acrif1_2	1	1	0.143	1.5	1	acrif1	mandatory	79	2.5e-51	163.6	1.0	0.987	1	78			Anti_CRISPR	acrif1	Antidefense
PQ533654	PQ533654_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif1	PQ533654_acrif1_2	1	1	0.143	1.5	1	aca1	accessory	75	8.9e-40	126.7	0.958	0.92	3	71		PQ533654_Aca_alone_1	Anti_CRISPR	acrif1	Antidefense
PQ533655	PQ533655_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	PQ533655_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	1.1e-45	145.8	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
PQ533655	PQ533655_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	PQ533655_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	9.3e-60	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
PQ533655	PQ533655_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	PQ533655_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	84	4.7999999999999997e-39	124.4	0.958	0.821	12	80		PQ533655_Aca_alone_1,PQ533655_acrif4_3	Anti_CRISPR	acrie3	Antidefense
PQ533655	PQ533655_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	PQ533655_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	84	4.7999999999999997e-39	124.4	0.958	0.821	12	80		PQ533655_Aca_alone_1,PQ533655_acrie3_2	Anti_CRISPR	acrif4	Antidefense
PQ533656	PQ533656_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533656_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.999999999999999e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
PQ533656	PQ533656_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533656_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
PQ533656	PQ533656_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533656_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.8e-41	130.1	0.972	0.946	1	70		PQ533656_Aca_alone_1,PQ533656_acrif5_3	Anti_CRISPR	acrif3	Antidefense
PQ533656	PQ533656_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533656_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.8e-41	130.1	0.972	0.946	1	70		PQ533656_Aca_alone_1,PQ533656_acrif3_2	Anti_CRISPR	acrif5	Antidefense
PQ533657	PQ533657_5	acrie2	5	defense-finder-models/ADF/Anti_CRISPR/acrie2	PQ533657_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	3.9e-50	160.6	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
PQ533657	PQ533657_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533657_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	1.3999999999999998e-82	266.8	0.986	0.979	1	137			Anti_CRISPR	acrif3	Antidefense
PQ533657	PQ533657_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie2	PQ533657_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.0000000000000001e-39	126.5	0.944	0.907	3	70		PQ533657_Aca_alone_1,PQ533657_acrif3_3	Anti_CRISPR	acrie2	Antidefense
PQ533657	PQ533657_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533657_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	75	1.0000000000000001e-39	126.5	0.944	0.907	3	70		PQ533657_Aca_alone_1,PQ533657_acrie2_2	Anti_CRISPR	acrif3	Antidefense
PQ533658	PQ533658_5	acrie3	5	defense-finder-models/ADF/Anti_CRISPR/acrie3	PQ533658_acrie3_2	1	1	0.143	1.5	1	acrie3	mandatory	66	3.6e-45	145.0	0.941	0.97	1	64			Anti_CRISPR	acrie3	Antidefense
PQ533658	PQ533658_6	acrif4	6	defense-finder-models/ADF/Anti_CRISPR/acrif4	PQ533658_acrif4_3	1	1	0.143	1.5	1	acrif4	mandatory	101	1.8e-59	191.2	1.0	0.98	2	100			Anti_CRISPR	acrif4	Antidefense
PQ533658	PQ533658_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie3	PQ533658_acrie3_2	1	1	0.143	1.5	1	aca1	accessory	75	1.7e-39	126.7	0.958	0.92	3	71		PQ533658_Aca_alone_1,PQ533658_acrif4_3	Anti_CRISPR	acrie3	Antidefense
PQ533658	PQ533658_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif4	PQ533658_acrif4_3	1	1	0.143	1.5	1	aca1	accessory	75	1.7e-39	126.7	0.958	0.92	3	71		PQ533658_Aca_alone_1,PQ533658_acrie3_2	Anti_CRISPR	acrif4	Antidefense
PQ533659	PQ533659_37	acrie2	37	defense-finder-models/ADF/Anti_CRISPR/acrie2	PQ533659_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	7.2e-50	160.6	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
PQ533659	PQ533659_38	acrif3	38	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533659_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	140	2.5e-82	266.8	0.986	0.979	1	137			Anti_CRISPR	acrif3	Antidefense
PQ533659	PQ533659_39	aca1	39	defense-finder-models/ADF/Anti_CRISPR/acrie2	PQ533659_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	126.5	0.944	0.907	3	70		PQ533659_Aca_alone_1,PQ533659_acrif3_3	Anti_CRISPR	acrie2	Antidefense
PQ533659	PQ533659_39	aca1	39	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533659_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	126.5	0.944	0.907	3	70		PQ533659_Aca_alone_1,PQ533659_acrie2_2	Anti_CRISPR	acrif3	Antidefense
PQ533660	PQ533660_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PQ533660_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	97	4.1e-58	185.8	1.0	0.979	1	95			Anti_CRISPR	acrif2_c2	Antidefense
PQ533660	PQ533660_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PQ533660_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.3e-40	129.4	0.958	0.92	3	71		PQ533660_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
PQ533661	PQ533661_5	acrie2	5	defense-finder-models/ADF/Anti_CRISPR/acrie2	PQ533661_acrie2_2	1	1	0.143	1.5	1	acrie2	mandatory	85	5.8e-50	160.0	0.988	0.976	1	83			Anti_CRISPR	acrie2	Antidefense
PQ533661	PQ533661_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533661_acrif3_3	1	1	0.143	1.5	1	acrif3	mandatory	141	2.9999999999999996e-84	272.1	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
PQ533661	PQ533661_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrie2	PQ533661_acrie2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	125.6	0.958	0.92	3	71		PQ533661_Aca_alone_1,PQ533661_acrif3_3	Anti_CRISPR	acrie2	Antidefense
PQ533661	PQ533661_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533661_acrif3_3	1	1	0.143	1.5	1	aca1	accessory	75	1.8999999999999998e-39	125.6	0.958	0.92	3	71		PQ533661_Aca_alone_1,PQ533661_acrie2_2	Anti_CRISPR	acrif3	Antidefense
PQ533662	PQ533662_5	acrif3	5	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533662_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	5.4e-84	272.2	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
PQ533662	PQ533662_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533662_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	75	1.4999999999999998e-39	126.8	0.958	0.92	3	71		PQ533662_Aca_alone_1	Anti_CRISPR	acrif3	Antidefense
PQ533663	PQ533663_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533663_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.999999999999999e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
PQ533663	PQ533663_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533663_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
PQ533663	PQ533663_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533663_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		PQ533663_Aca_alone_1,PQ533663_acrif5_3	Anti_CRISPR	acrif3	Antidefense
PQ533663	PQ533663_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533663_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		PQ533663_Aca_alone_1,PQ533663_acrif3_2	Anti_CRISPR	acrif5	Antidefense
PQ533664	PQ533664_9	acb2	9	defense-finder-models/ADF/Anti_CBASS/acb2	PQ533664_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	109	2.3e-41	132.2	0.979	0.982	1	107			Anti_CBASS	acb2	Antidefense
PQ533665	PQ533665_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533665_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.999999999999999e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
PQ533665	PQ533665_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533665_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
PQ533665	PQ533665_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533665_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		PQ533665_Aca_alone_1,PQ533665_acrif5_3	Anti_CRISPR	acrif3	Antidefense
PQ533665	PQ533665_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533665_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.7e-41	130.1	0.972	0.946	1	70		PQ533665_Aca_alone_1,PQ533665_acrif3_2	Anti_CRISPR	acrif5	Antidefense
PQ533666	PQ533666_5	acrif7	5	defense-finder-models/ADF/Anti_CRISPR/acrif7	PQ533666_acrif7_2	1	1	0.143	1.5	1	acrif7	mandatory	68	7.100000000000001e-44	139.8	0.882	0.985	1	67			Anti_CRISPR	acrif7	Antidefense
PQ533666	PQ533666_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif7	PQ533666_acrif7_2	1	1	0.143	1.5	1	aca1	accessory	77	7.1e-41	130.3	0.972	0.909	4	73		PQ533666_Aca_alone_1	Anti_CRISPR	acrif7	Antidefense
PQ533670	PQ533670_6	acrif3	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533670_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	140	9.9e-85	273.7	0.993	0.986	1	138			Anti_CRISPR	acrif3	Antidefense
PQ533670	PQ533670_7	acrif5	7	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533670_acrif5_3	1	1	0.143	1.5	1	acrif5	mandatory	80	1.7000000000000002e-58	186.5	1.0	0.988	1	79			Anti_CRISPR	acrif5	Antidefense
PQ533670	PQ533670_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ533670_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		PQ533670_Aca_alone_1,PQ533670_acrif5_3	Anti_CRISPR	acrif3	Antidefense
PQ533670	PQ533670_8	aca1	8	defense-finder-models/ADF/Anti_CRISPR/acrif5	PQ533670_acrif5_3	1	1	0.143	1.5	1	aca1	accessory	74	7.6e-41	130.1	0.972	0.946	1	70		PQ533670_Aca_alone_1,PQ533670_acrif3_2	Anti_CRISPR	acrif5	Antidefense
PQ569625.1	PQ569625.1_53	adnd_p0020	53	defense-finder-models/ADF/Anti_Dnd/Adnd_p0020_p0021	PQ569625.1_Adnd_p0020_p0021_1	1	1	0.5	1.0	1	adnd_p0020	mandatory	267	6.5e-64	208.7	0.527	0.569	1	152			Anti_Dnd	Adnd_p0020_p0021	Antidefense
PQ571159	PQ571159_5	acrif3	5	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ571159_acrif3_2	1	1	0.143	1.5	1	acrif3	mandatory	141	5.7e-85	274.5	0.993	0.979	1	138			Anti_CRISPR	acrif3	Antidefense
PQ571159	PQ571159_6	aca1	6	defense-finder-models/ADF/Anti_CRISPR/acrif3	PQ571159_acrif3_2	1	1	0.143	1.5	1	aca1	accessory	75	2.0000000000000002e-39	125.6	0.958	0.92	3	71		PQ571159_Aca_alone_1	Anti_CRISPR	acrif3	Antidefense
PQ571160	PQ571160_5	acrif2_c2	5	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PQ571160_acrif2_c2_2	1	1	0.143	1.5	1	acrif2_c2	mandatory	97	4.2000000000000005e-58	185.8	1.0	0.979	1	95			Anti_CRISPR	acrif2_c2	Antidefense
PQ571160	PQ571160_7	aca1	7	defense-finder-models/ADF/Anti_CRISPR/acrif2_c2	PQ571160_acrif2_c2_2	1	1	0.143	1.5	1	aca1	accessory	75	1.7e-40	129.0	0.958	0.92	3	71		PQ571160_Aca_alone_1	Anti_CRISPR	acrif2_c2	Antidefense
PQ628080	PQ628080_17	acb2	17	defense-finder-models/ADF/Anti_CBASS/acb2	PQ628080_acb2_1	1	1	1.0	1.0	1	acb2	mandatory	94	1.3e-41	132.8	0.979	0.979	1	92			Anti_CBASS	acb2	Antidefense
PQ628237.3	PQ628237.3_80	klca	80	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PQ628237.3_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	8.3000000000000005e-50	161.0	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PQ628237	PQ628237_74	klca	74	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PQ628237_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	7.7e-50	161.0	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
PQ632788.4	PQ632788.4_77	klca	77	defense-finder-models/ADF/Anti_RM/ardb_klca_acric11	PQ632788.4_ardb_klca_acric11_1	1	1	1.0	0.8	1	ardb	mandatory	138	1.3e-49	160.3	0.822	0.978	3	137			Anti_RM	ardb_klca_acric11	Antidefense
